word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
a butterfly kiss,,,[网络] 一个蝴蝶吻,,,,,0,0,,,
A button short,,,na. 脑子差点劲\n[网络] 纽扣,,,,,0,0,,,
a buyer's market,,, 买方市场（指货物或股票充足，买方可以压价的经济状态）,,,,,0,0,,,
a buzz,ei bʌz,, 嗡嗡的,,,,,0,0,,,
a c potentiometer,,,[网络] 交流电位计,,,,,0,0,,,
a cab,,"ACAB, or A.C.A.B. = All Coppers Are Bastards.\r\n\r\nOriginated way before the punk & Oi appropriation of the abbreviation. References to it go back to the 1940s in the UK. Often as a tattoo on those who've had unpleasant dealings with the British police.\n> ACAB tattoo across the hands/fingers/knuckles.\n> Occasionally seen as tattoo on the forehead during the punk/Oi era.\n",,,,,,0,0,,,
a cabbage,,,[网络] 一颗卷心菜；高丽菜,,,,,0,0,,,
a caf,,,[网络] 西饼屋；达仁,,,,,0,0,,,
a cage,,,[网络] 一个笼子,,,,,0,0,,,
a cake,,,[网络] 蛋糕；一块蛋糕；一个蛋糕,,,,,0,0,,,
a cake of,,,一块…,,,,,0,0,,,
a cake of soap,,,一块肥皂,,,,,0,0,,,
a cake walk,,,[网络] 易事；走着去吃蛋糕；好办,,,,,0,0,,,
a calcium compound,,,一种钙化物,,,,,0,0,,,
a calculated risk,,,na. 有意进行的冒险\n[网络] 一个计算好的风险；可估算的风险；可以接受的冒险,,,,,0,0,,,
a calendar year,,,"年, 历年",,,,,0,0,,,
a call,,,[网络] 给……打电话；召唤；一个电话,,,,,0,0,,,
a call girl,,, [电影]斯洛文尼亚女郎,,,,,0,0,,,
a call loan,,,活期贷款,,,,,0,0,,,
a call of nature,,,要大小便的感觉,,,,,0,0,,,
a call to arms,,,战斗的号令,,,,,0,0,,,
a call to quarters,,,[美国英语]【军事】(熄灯号前的)就寝号；回营号,,,,,0,0,,,
a call to the colours,,,【军事】(军队中的)升旗(或降旗)号,,,,,0,0,,,
a calm sough,,,[苏格兰英语]；静寂；沉默,,,,,0,0,,,
a cam,,,[网络] 竞选学生会主席的演讲稿,,,,,0,0,,,
a camel is a horse designed by a committee,,,[网络] 骆驼是委员会设计的一匹马,,,,,0,0,,,
a cameltoe,,,[网络] 骆驼趾,,,,,0,0,,,
a camper,,,[网络] 野营车,,,,,0,0,,,
a can,,,[网络] 罐头；一罐；一个罐头,,,,,0,0,,,
a can of,,,[网络] 一罐；一听；一桶儿,,,,,0,0,,,
a can of worms,,,复杂的问题;极度紧张不安的人,,,,,0,0,,,
a cancer,,,[网络] 巨蟹座,,,,,0,0,,,
a candle,,,[网络] 烛光；一支蜡烛；一根蜡烛,,,,,0,0,,,
a candy,,,[网络] 幸运糖；一个糖果；一颗糖,,,,,0,0,,,
a cap,,,[网络] 一顶帽子；男帽；便帽,,,,,0,0,,,
a capacity house,,,客满的剧场,,,,,0,0,,,
a capella,,, 美中不足（歌曲名）,,,,,0,0,,,
a capella singing,,,[网络] 歌手唱歌,,,,,0,0,s:a capella singings,,
a capella singings,,,[网络] 歌手唱歌\n(a capella singing 的复数),,,,,0,0,0:a capella singing/1:s,,
a capital crime,,,死罪,,,,,0,0,,,
a capital go,,,"妙极了, 太好了",,,,,0,0,,,
a capital ship,,,主力舰,,,,,0,0,,,
a capite ad calcem,ei'kæpiti æd'kælsem,,[拉丁语]自顶至踵，从头到脚,,,,,0,0,,,
a cappella,ˌæ kəˈpelə,, （音乐术语）无伴奏合唱,,,,,0,0,,,
a cappella singing,,,[网络] 无乐器伴奏的歌唱；清歌；阿卡贝拉无伴奏演唱,,,,,0,0,s:a cappella singings,,
a cappella singings,,,[网络] 无乐器伴奏的歌唱；清歌；阿卡贝拉无伴奏演唱\n(a cappella singing 的复数),,,,,0,0,0:a cappella singing/1:s,,
a capriccio,,,na. 〈外〉【乐】随想曲\n[网络] 随意发挥的；无事先准备的；幻想地,,,,,0,0,,,
a captive balloon,,,系留气球,,,,,0,0,,,
a captive shop,,,"内部商店,职工商店",,,,,0,0,,,
a car doctor,,,汽车修理工,,,,,0,0,,,
a car washer,,,洗车者,,,,,0,0,,,
a carballa,,,卡巴雅,,,,,0,0,,,
a carbon copy,,,抄本;极相像的人,,,,,0,0,,,
a card,,,[网络] 制作一张卡片；明信片；一张贺卡,,,,,0,0,,,
a card up one's sleeve,,,秘而不宣的计划；(暗中)留着备用的锦囊妙计,,,,,0,0,,,
a carpet,,,[网络] 地毯；一条地毯；展开地毯,,,,,0,0,,,
a carpet of,,,[网络] 满地的,,,,,0,0,,,
a carreira,,,卡雷拉,,,,,0,0,,,
a carrier,,,[网络] 承运人；船务代理人；船公司,,,,,0,0,,,
a carrier pigeon,,,信鸽,,,,,0,0,,,
a carton of,,,[网络] 一盒；一纸盒；纸板箱,,,,,0,0,,,
a carton of milk,ə ˈkɑ:tən ɔv milk,, 一盒牛奶,,,,,0,0,,,
a case,,,[网络] 个案；一个案子；病例,,,,,0,0,,,
a case - by - case basis,,,[网络] 一种情况接情况的基础；不能转回；判例,,,,,0,0,,,
a case in point,,,恰当的例子,,,,,0,0,,,
a case of,,,……的案例\n……的情况,,,,,0,0,,,
a case of conscience,,,良心问题,,,,,0,0,,,
a case of crabs,,,失败,,,,,0,0,,,
a case of dog eat dog,,,"残酷的竞争,损人利已的角逐",,,,,0,0,,,
a case of life and death,,,生死攸关的问题,,,,,0,0,,,
a case of mistaken identity,,,认错人的事,,,,,0,0,,,
a case of murder,,,一桩谋杀人案,,,,,0,0,,,
a case of the Mondays,,,[网络] 周一病,,,,,0,0,,,
a case of the tail wagging the dog,,,上下颠倒的情形;小人物掌权的情形,,,,,0,0,,,
a case study,,,[网络] 职务重置成本之估算研究；一个案例研究；师院幼教系毕业生个案研究,,,,,0,0,,,
a case-by-case basis,,,一种情况接情况的基础,,,,,0,0,,,
a cast in one's eye,,,斜视,,,,,0,0,,,
a cast in the eye,,,轻微的斜视,,,,,0,0,,,
a cast of features,,,"面容, 脸型",,,,,0,0,,,
a cast of mind,,,"性情, 气质",,,,,0,0,,,
a cast of the eye,,,轻微的斜视,,,,,0,0,,,
a castle in Spain,,,"空中楼阁, 空[梦, 幻]想",,,,,0,0,,,
a castle in the air,,,空中楼阁,,,,,0,0,,,
a casual visitor,,,不速之客,,,,,0,0,,,
a casualty list,,,伤亡名单,,,,,0,0,,,
a cat,,,[网络] 一只猫；一只小猫；柏里欧是一只猫,,,,,0,0,,,
a cat - and - dog life,,,[网络] 水火不容的生活；鸡犬不宁的生活；冰炭不洽的生涯,,,,,0,0,,,
a cat burglar,,,(从屋顶潜入室内行窃的)飞贼,,,,,0,0,,,
a cat can look at a king,,,[网络] 猫也可以见国王,,,,,0,0,,,
a cat fancy,,,喜欢养猫的人,,,,,0,0,,,
A cat has nine lives,,,猫有九命,,,,,0,0,,,
A cat has nine lives.,,,st. 猫有九命.,,,,,0,0,,,
a cat in gloves catches no mice,,,[网络] 带手套的猫捉不到老鼠；带手套的猫捉不到耗子；戴手套的猫捉不到老鼠,,,,,0,0,,,
a cat in the meal,,,"鬼把戏,伎俩,见不得人的勾当",,,,,0,0,,,
a cat in the pan,,,叛徒,,,,,0,0,,,
a cat may look at a king,,,un. 〔海〕起锚滑车；任何有履带的车辆；猫儿也可以对皇帝看上一眼\n[网络] 人人平等；猫也有权晋见国王；小人物也有些权利,,,,,0,0,,,
A cat may look at a king.,,,st. 小人物也有权利.,,,,,0,0,,,
a cat nap,,,"打盹,打瞌睡",,,,,0,0,,,
a cat with nine lives,,,"有九条命的猫,富有生命力的人",,,,,0,0,,,
a catastrophic flood,,,特大洪水,,,,,0,0,,,
a catch,,,[网络] 不好的方面；日常会话；螺栓,,,,,0,0,,,
a catch in,,,在…中有蹊跷,,,,,0,0,,,
a catch question,,,"奇怪的问题,怪题",,,,,0,0,,,
a catch to,,,在…中有蹊跷,,,,,0,0,,,
a catcher,,,[网络] 捕手,,,,,0,0,,,
A category,,,[英国英语]A类(限制级)的影片；A类影片，A类(英国影片类别，相当于美国的R级，该类影片不宜让14岁以下儿童观看),,,,,0,0,,,
a cattle yard,,,"放置牲畜的仓前空场, 车站旁的牲畜栏",,,,,0,0,,,
a caustic tongue,,,毒舌，恶嘴，刻薄嘴,,,,,0,0,,,
a cave-dweller,,,[网络] 穴居者,,,,,0,0,,,
A cell,,,"[医] A细胞, α细胞",,,,,0,0,,,
a centre of excellence,ə ˈsentə ɔv ˈeksələns,, 维持最高标准之处，工作精益求精之处,,,,,0,0,,,
a cereal crop,,,一种谷类作物,,,,,0,0,,,
a certain,,,某一,,,,,0,0,,,
a certain amount of,,,[网络] 一定数量的；一定量的；有一定量,,,,,0,0,,,
a certain degree,,,到某种程度,,,,,0,0,,,
a certain extent,,,一定程度上,,,,,0,0,,,
a certain person,,,某一个人(略带轻蔑口气),,,,,0,0,,,
A Ch S (American Chemical Society),,,国化学学会,,,,,0,0,,,
a cha,,,[网络] 星落打最后一下；疾空旋风破的最后一下；黑线仓鼠白化突变系,,,,,0,0,,,
a chad,,"A super square. A major douche bag. A male typically ranging between the ages of 17-28 who thinks he has swag, but really has no swag. Sometimes a chad will will be wearing any type of Jersey Shore Paraphernalia and might be seen with a stupid hair-style.\n\nThe words origin's trace to Murrieta, CA in early 2011 where a group of obnoxious 21 year olds went to Vegas for the weekend and made a profound realization that anybody with the name Chad usually is a square. They spent the entire weekend drunk on the Las Vegas strip calling every guy that walked by a chad.\n\nSee also markass chad or markass trick.\n> That guy with the thizz looking face asked everyone to pitch in for beer. Its not even his house and we brought our own beer. Plus everyone knows the guy is a joke. What a chad!\n",,,,,,0,0,,,
A chain,,,一条链子\n一个链条\n一系列,,,,,0,0,,,
A chain is no stronger than its weakest link,,,一环薄弱全局坏,,,,,0,0,,,
A chain is no stronger than its weakest link.,,,st. 一环薄弱全局坏.,,,,,0,0,,,
a chain is only as strong as its weakest link,,a chain is only as strong as its weakest link\nAn organization (especially a process or a business) is only as strong or powerful as its weakest person. A group of associates is only as strong as its laziest member.\n,,,,,,0,0,,,
a chain of,ei tʃein ɔv,, 一连串的；一连串,,,,,0,0,,,
a chain of undulating hills,,,丘陵起伏,,,,,0,0,,,
a chamber of commerce,,,na. 商会,,,,,0,0,,,
a chance,,,[网络] 机会；任何机会都没有；机会扭扭转,,,,,0,0,,,
a chance in a million,,,〈非正〉 机会很小,,,,,0,0,,,
a change for the better,,,好转,,,,,0,0,,,
a change for the worse,,,na. 恶化；趋向坏的方面的变化\n[网络] 向更坏方向的转变；变得更糟了；向坏的方面发展,,,,,0,0,,,
a change is as good as a rest,,,[网络] 改变就是最好的休息；换换工作犹如短暂的休息；改换工作益如休养,,,,,0,0,,,
a change of air,,,"改变环境, 迁地疗养",,,,,0,0,,,
a change of base,,,"[美俚]退却,转移阵地",,,,,0,0,,,
a change of clothes,,,(一套)换洗的衣服；换一换衣服,,,,,0,0,,,
a change of direction,,,[网络] 改变方向；转变方向,,,,,0,0,,,
a change of front,,,"改变(攻击或防御的)方向,改变态度[看法], 重大的转变",,,,,0,0,,,
a change of heart,,,"改变主意, 变心, 弃邪归正",,,,,0,0,,,
a change of life,,,"更年期, 绝经期",,,,,0,0,,,
a change of mind,,,改变主意,,,,,0,0,,,
a change of pace,,,"变手法, 换口味",,,,,0,0,,,
a change of renue,,,【法律】审判地点的变更,,,,,0,0,,,
a change of scene,,,改换环境,,,,,0,0,,,
a change of scenery,,,换换环境,,,,,0,0,,,
a change of tide,,,"盛衰消长的转变时刻,危急存亡之秋, 关键时刻",,,,,0,0,,,
a change of venue,,,审判地点的变更,,,,,0,0,,,
a change of voice,,,(青春期的)变嗓音,,,,,0,0,,,
a change purse,,,装零钱的钱包,,,,,0,0,,,
a chapter of accidents,,,接踵而来的灾祸,,,,,0,0,,,
a character,,,[网络] 人物；字元；代表一个字符,,,,,0,0,,,
a Charlie,,,[网络] 一直住在父母家里,,,,,0,0,,,
a charmed life,,,[网络] 迷人的生活；一世好命；毫无灾祸的生活,,,,,0,0,,,
a chartered libertine,,,[戏谑语]不受管束的人，被姑息的浪子[莎士比亚语],,,,,0,0,,,
a chaser,,,[网络] 一杯烈酒后喝的饮料；追逐物,,,,,0,0,,,
a chat,,,[网络] 闲聊,,,,,0,0,,,
a chatterbox,,,[网络] 重度多话；爱唠叨的人；话匣子,,,,,0,0,,,
a cheap shot,,,[网络] 恶意中伤；贱招；带偏见及侮辱性的言论,,,,,0,0,,,
a cheat,,,[网络] 骗子,,,,,0,0,,,
A check,,,[网络] 一格；支票；A检,,,,,0,0,,,
A checks,,,[网络] 支票,,,,,0,0,,,
a cheeseburger,,"the act of deficating in your pants in the middle of class or other locations where you are amongst friends and possibly teachers or your rowing coach.\n> guy: ""What's that horridly disgusting smell?""\n> other guy: ""Yea dude something smells like shit.""\n> guy with shit in his pants: ""Sorry guys, I just pulled a cheeseburger.""\n> guy: ""Fuck you""\n",,,,,,0,0,,,
a chemical element,,,一种化学元素,,,,,0,0,,,
a chemical material formed in an organism,,,在生物体内形成的一种化学物质,,,,,0,0,,,
a cherry,,,[网络] 樱桃一；一只樱桃；一颗樱桃,,,,,0,0,,,
a chest of drawers,,,五屉橱,,,,,0,0,,,
a cheval,a ʃә'val,,"在马上, 跨",,,,,0,0,,,
a chick,,,[网络] 小鸡；一只小鸡,,,,,0,0,,,
a chick magnet,,,[网络] 万人迷,,,,,0,0,,,
a chicken,,,吃鸡,,,,,0,0,,,
a chicken and egg situation,,,[网络] 一个鸡与鸡蛋的问题；先有鸡还是先有蛋的问题,,,,,0,0,,,
a chicken in every pot,,,[网络] 每个锅子都有只鸡；家家锅中有只鸡,,,,,0,0,,,
a chicken-and-egg situation,,,[网络] 一个鸡与鸡蛋的问题；先有鸡还是先有蛋的问题,,,,,0,0,,,
a child in arms,,,需人怀抱的婴儿，怀抱中的婴儿，还不会走路的孩子；没有经验的人，天真幼稚的人，不懂世故的人，无知的人,,,,,0,0,,,
a child of fortune,,,幸运儿,,,,,0,0,,,
a child of nature,,,天真的人,,,,,0,0,,,
a child of sb.'s loins,,,某人生的孩子,,,,,0,0,,,
a child of someone's loins,,,某人生的孩子,,,,,0,0,,,
a child of the soil,,,"农民的孩子,农民,本地出生的男子",,,,,0,0,,,
a children's treat,,,(尤指教会所办的主日学校的)儿童远足,,,,,0,0,,,
a chime of bells,,,一组编钟,,,,,0,0,,,
a China,,,[网络] 中国；蜜蜂华报,,,,,0,0,,,
a Chinese lantern,,,灯笼,,,,,0,0,,,
a chink in sb's armour,,,[网络] 弱点或缺陷,,,,,0,0,,,
a chink in someone's armour,,, （性格、论点、观念中的）漏洞，弱点，空子,,,,,0,0,,,
a chip in broth,,,"可有可无的东西, 无关紧要的东西",,,,,0,0,,,
a chip in porridge,,,无关紧要之物,,,,,0,0,,,
a chip in pottage,,,"可有可无的东西, 无关紧要的东西",,,,,0,0,,,
a chip of the old block,,,举止酷似父亲的孩子,,,,,0,0,,,
a chip off the old block,ə tʃip ɔf ðə əuld blɔk,, 相貌[脾气]和父母一样的孩子（多指男孩）,,,,,0,0,,,
a chip on one's shoulder,,,采取挑衅的态度，像要跟人打架似的,,,,,0,0,,,
a chip on your shoulder,,,[网络] 对某事不满,,,,,0,0,,,
a chippy,,,[网络] 炸鱼薯条店,,,,,0,0,,,
a chit of a girl,,,"黄毛丫头,冒失的姑娘",,,,,0,0,,,
a cho wu,,,阿卓舞,,,,,0,0,,,
a choice of,,,各种各样可供选择的…,,,,,0,0,,,
a choot,,"'Choot' means the female genital. This word means, a woman who is so ugly that you don't want to have sex with her.\n> ""How are the chicks at you your collage?"", ""A-choot man, all of em!""\n",,,,,,0,0,,,
a chord of 10 meters,,,10M 弦,,,,,0,0,,,
A Chorus Line,,,[网络] 歌舞线上；平步青云；大歌舞,,,,,0,0,,,
a chorus of something,,,[网络] 一个合唱的东西,,,,,0,0,,,
a chose in action,,,【法律】 诉讼产(指可经法院诉讼而得的动产),,,,,0,0,,,
a chose in possession,,,占有物,,,,,0,0,,,
a chow,,"1.This really annoying kid that goes to your school. He wears glasses, and tries to act cool, although he is never sucessful 500% of the time. (Note:that is not a typo, it is 500%). This one kid said he hated girls, so im thinking he's gay.\r\n2.A fat, annoying kid that goes to you school, tries to act cool in many ways but fail HORRIBLY.\r\n\n> 1. ""EWWWWWIE! A Chow tried to touch my hair! EWWW I'mma go take a 6 hour shower after I go home!"" quote from girl...\n> 2. ""DUDE THAT GUY IS SUCH AN ALEX CHOW!""\n",,,,,,0,0,,,
A Christmas Carol,,,[网络] 圣诞颂歌；小气财神；圣诞欢歌,,,,,0,0,,,
A chromosome,,,A 染色体,,,,,0,0,,,
a chubby,,"A phrase used for a semi erect penis\n> i had a chubby, then a full erection\n",,,,,,0,0,,,
a chunk of change,,,很多钱,,,,,0,0,,,
a church key,,,[网络] 瓶起子,,,,,0,0,,,
a chut,,"A Chut may refer to:\n\n1) A douchey fuckboy, usually associated with a frat. Often found wearing tank tops or Hawaiian shirts. Can be found anywhere with girls, or booze, or hopefully both.\n\n2) A term of endearment\n\n3) To hang out, may or may not imply being a chut while hanging out.\n> +What's up Chut? How was the party last night?\n> -Bro, it was sick. A chick did cocaine off my dick.\n> +Dude whatever happened to Brittney?\n> -She's going out with a Chut named Blake now.\n> +hey bro, the cops are arriving, let's Chut elsewhere\n",,,,,,0,0,,,
a CI,,,[网络] 美国认证协会,,,,,0,0,,,
a cig,,"Pretty much just a cigarette. It's actually a drug or something too, I think...\n> Shane: yo' cracka pass me ACIG.\n> Tim: fo' sho' my parce!\n",,,,,,0,0,,,
a cigarette,,,[网络] 香烟；一支香烟；卷纸烟,,,,,0,0,,,
a cigarette butt,,,[网络] 香烟头,,,,,0,0,,,
a cinch,,,[网络] 轻而易举的事；易做之事；小事一桩,,,,,0,0,,,
a cinderella story,,, [电影]灰姑娘的玻璃手机; 无线两心知,,,,,0,0,,,
a circle,,,[网络] 一个圆圈；一个圆形；圆周,,,,,0,0,,,
a circular letter,,,通知,,,,,0,0,,,
a circular order,,,通缉,,,,,0,0,,,
a circus,,,[网络] 一个马戏团；圆环,,,,,0,0,,,
a citizen of the world,,,[网络] 世界公民；一个世界公民；世界之人,,,,,0,0,,,
a city in blackout disguise,,,实行灯火管制的城市,,,,,0,0,,,
a civil year,,,民用年,,,,,0,0,,,
a clam,,,[网络] 蚌,,,,,0,0,,,
a clap of thunder,,,一声霹雳,,,,,0,0,,,
a class,,,[经] 头等,,,,,0,0,,,
a class act,,,[网络] 经典巨著；很出色的人；佼佼者,,,,,0,0,,,
a class division,,,A级[防火]隔舱；甲级[防火]隔舱,,,,,0,0,,,
a classic allusion,,,典故,,,,,0,0,,,
a clause,,,[网络] 子句；从句；小句,,,,,0,0,,,
a clay doll,,,泥娃娃,,,,,0,0,,,
a clay yard,,,陶制长烟斗[亦作 a yard of clay],,,,,0,0,,,
a clean bill of health,,,健康证明书,,,,,0,0,,,
a clean break,,,[网络] 彻底的破裂；彻底决裂；背水一战,,,,,0,0,,,
a clean sheet,,,清白的历史,,,,,0,0,,,
a clean slate,,,na. 历史清白\n[网络] 一张白纸；洗心革面,,,,,0,0,,,
a clean sweep,,,清除，彻底扫除；偿清；全部撤换,,,,,0,0,,,
a clean sweep of,,,彻底扫除,,,,,0,0,,,
a clear,,,[网络] 清楚的；一段清澈,,,,,0,0,,,
a clear anchorage,,,安全锚地,,,,,0,0,,,
a clear breach,,,【航海学】无碍冲刷浪(冲过甲板而未损害物件),,,,,0,0,,,
a clear coast,,,平静无事， 毫无障碍， 没有危险,,,,,0,0,,,
a clear conscience,,,na. 问心无愧\n[网络] 无愧于心；清白的良心；无愧的内心,,,,,0,0,,,
a clear head,,,清醒的头脑,,,,,0,0,,,
a clergyman's sore throat,,,慢性喉炎,,,,,0,0,,,
a click,,,[网络] 点一下；滑鼠在产品图上轻轻按一下；一个广告,,,,,0,0,,,
a clinging vine,,,惯于依赖男人的女人,,,,,0,0,,,
a clip,,,[网络] 主叫线路识别显示,,,,,0,0,,,
a clip on the ear,,,一个耳光,,,,,0,0,,,
a clock,,,[网络] 钟；钟表；一个钟,,,,,0,0,,,
a clockwork orange,,, [电影]发条橙,,,,,0,0,,,
a clone,,,[网络] 一个纯群,,,,,0,0,,,
a close,,,[网络] 使终止；间不容发；尾声,,,,,0,0,,,
a close battle,,,肉搏,,,,,0,0,,,
a close call,,,侥幸的脱险,,,,,0,0,,,
a close crop,,,"(剪着)平头, (留着)短发",,,,,0,0,,,
a close file,,,"吝啬鬼,小气鬼",,,,,0,0,,,
a close game,,,"比分接近的比赛, 难分胜负的比赛",,,,,0,0,,,
a close second,,,紧随其后的\n第二,,,,,0,0,,,
a close shave,,,"剃光头发, 侥幸的脱险",,,,,0,0,,,
